% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
246	2	2	1	0	28	549	0	1	0
246	2	5	3	0	28	549	0	1	0
246	3	3	1	0	28	549	0	1	0
246	3	6	3	0	28	549	0	1	0
247	1	1	1	0	28	549	0	1	0
247	1	4	2	0	28	549	0	1	0
247	2	2	1	0	28	549	0	1	0
247	2	5	3	0	28	549	0	1	0
247	3	3	1	0	28	549	0	1	0
247	3	6	3	0	28	549	0	1	0
248	1	1	1	0	28	549	0	1	0
248	1	4	2	0	28	549	0	1	0
248	2	2	1	0	28	549	0	1	0
248	2	5	3	0	28	549	0	1	0
248	3	3	1	0	28	549	0	1	0
248	3	6	3	0	28	549	0	1	0
249	1	1	1	0	28	549	0	1	0
249	1	4	2	0	28	549	0	1	0
249	2	2	1	0	28	549	0	1	0
249	2	5	3	0	28	549	0	1	0
249	3	3	1	0	28	549	0	1	0
249	3	6	3	0	28	549	0	1	0
250	1	1	1	0	28	549	0	1	0
250	1	4	2	0	28	549	0	1	0
250	2	5	3	0	28	549	0	1	0
250	3	3	1	0	28	549	0	1	0
250	3	6	3	0	28	549	0	1	0
251	1	1	1	0	28	549	0	1	0
251	1	4	2	0	28	549	0	1	0
251	2	2	1	0	28	549	0	1	0
251	2	5	3	0	28	549	0	1	0
251	3	3	1	0	28	549	0	1	0
251	3	6	3	0	28	549	0	1	0
252	1	1	1	0	28	549	0	1	0
252	1	4	2	0	28	549	0	1	0
252	2	2	1	0	28	549	0	1	0
252	2	5	3	0	28	549	0	1	0
252	3	3	1	0	28	549	0	1	0
252	3	6	3	0	28	549	0	1	0
253	1	1	1	0	28	549	0	1	0
253	1	4	2	0	28	549	0	1	0
253	2	2	1	0	28	549	0	1	0
253	2	5	3	0	28	549	0	1	0
253	3	3	1	0	28	549	0	1	0
253	3	6	3	0	28	549	0	1	0
254	1	1	1	0	28	549	0	1	0
254	1	4	2	0	28	549	0	1	0
254	2	2	1	0	28	549	0	1	0
254	2	5	3	0	28	549	0	1	0
254	3	3	1	0	28	549	0	1	0
254	3	6	3	0	28	549	0	1	0
255	1	1	1	0	28	549	0	1	0
255	1	4	2	0	28	549	0	1	0
255	2	2	1	0	28	549	0	1	0
255	2	5	3	0	28	549	0	1	0
255	3	3	1	0	28	549	0	1	0
255	3	6	3	0	28	549	0	1	0
256	1	1	1	0	28	549	0	1	0
256	1	4	2	0	28	549	0	1	0
256	2	2	1	0	28	549	0	1	0
256	2	5	3	0	28	549	0	1	0
256	3	6	3	0	28	549	0	1	0
257	1	1	1	0	28	549	0	1	0
257	1	4	2	0	28	549	0	1	0
257	2	2	1	0	28	549	0	1	0
257	2	5	3	0	28	549	0	1	0
257	3	3	1	0	28	549	0	1	0
257	3	6	3	0	28	549	0	1	0
258	1	1	1	0	28	549	0	1	0
258	1	4	2	0	28	549	0	1	0
258	2	2	1	0	28	549	0	1	0
258	2	5	3	0	28	549	0	1	0
258	3	3	1	0	28	549	0	1	0
258	3	6	3	0	28	549	0	1	0
259	1	1	1	0	28	549	0	1	0
259	1	4	2	0	28	549	0	1	0
259	2	2	1	0	28	549	0	1	0
259	2	5	3	0	28	549	0	1	0
259	3	3	1	0	28	549	0	1	0
259	3	6	3	0	28	549	0	1	0
260	1	1	1	0	28	549	0	1	0
260	1	4	2	0	28	549	0	1	0
260	2	2	1	0	28	549	0	1	0
260	2	5	3	0	28	549	0	1	0
260	3	3	1	0	28	549	0	1	0
260	3	6	3	0	28	549	0	1	0
261	1	1	1	0	28	549	0	1	0
261	1	4	2	0	28	549	0	1	0
261	2	2	1	0	28	549	0	1	0
261	2	5	3	0	28	549	0	1	0
261	3	3	1	0	28	549	0	1	0
261	3	6	3	0	28	549	0	1	0
262	1	1	1	0	28	549	0	1	0
262	1	4	2	0	28	549	0	1	0
262	2	2	1	0	28	549	0	1	0
262	2	5	3	0	28	549	0	1	0
262	3	3	1	0	28	549	0	1	0
262	3	6	3	0	28	549	0	1	0
263	1	1	1	0	28	549	0	1	0
263	1	4	2	0	28	549	0	1	0
263	2	2	1	0	28	549	0	1	0
263	2	5	3	0	28	549	0	1	0
263	3	6	3	0	28	549	0	1	0
264	1	1	1	0	28	549	0	1	0
264	1	4	2	0	28	549	0	1	0
264	2	2	1	0	28	549	0	1	0
264	2	5	3	0	28	549	0	1	0
264	3	3	1	0	28	549	0	1	0
264	3	6	3	0	28	549	0	1	0
265	1	1	1	0	28	549	0	1	0
265	1	4	2	0	28	549	0	1	0
265	2	5	3	0	28	549	0	1	0
265	3	3	1	0	28	549	0	1	0
265	3	6	3	0	28	549	0	1	0
266	1	1	1	0	28	549	0	1	0
266	1	4	2	0	28	549	0	1	0
266	2	2	1	0	28	549	0	1	0
266	2	5	3	0	28	549	0	1	0
266	3	3	1	0	28	549	0	1	0
266	3	6	3	0	28	549	0	1	0
267	1	1	1	0	28	549	0	1	0
267	1	4	2	0	28	549	0	1	0
267	2	2	1	0	28	549	0	1	0
267	2	5	3	0	28	549	0	1	0
267	3	3	1	0	28	549	0	1	0
267	3	6	3	0	28	549	0	1	0
268	1	1	1	0	28	549	0	1	0
268	1	4	2	0	28	549	0	1	0
268	2	2	1	0	28	549	0	1	0
268	2	5	3	0	28	549	0	1	0
268	3	3	1	0	28	549	0	1	0
268	3	6	3	0	28	549	0	1	0
269	1	1	1	0	28	549	0	1	0
269	1	4	2	0	28	549	0	1	0
269	2	2	1	0	28	549	0	1	0
269	2	5	3	0	28	549	0	1	0
269	3	3	1	0	28	549	0	1	0
269	3	6	3	0	28	549	0	1	0
270	1	1	1	0	28	549	0	1	0
270	1	4	2	0	28	549	0	1	0
270	2	2	1	0	28	549	0	1	0
270	2	5	3	0	28	549	0	1	0
270	3	3	1	0	28	549	0	1	0
270	3	6	3	0	28	549	0	1	0
271	1	1	1	0	28	549	0	1	0
271	1	4	2	0	28	549	0	1	0
271	2	2	1	0	28	549	0	1	0
271	2	5	3	0	28	549	0	1	0
271	3	3	1	0	28	549	0	1	0
271	3	6	3	0	28	549	0	1	0
272	1	1	1	0	28	549	0	1	0
272	1	4	2	0	28	549	0	1	0
272	2	5	3	0	28	549	0	1	0
272	3	3	1	0	28	549	0	1	0
272	3	6	3	0	28	549	0	1	0
273	1	1	1	0	28	549	0	1	0
273	1	4	2	0	28	549	0	1	0
273	2	2	1	0	28	549	0	1	0
273	2	5	3	0	28	549	0	1	0
273	3	3	1	0	28	549	0	1	0
273	3	6	3	0	28	549	0	1	0
274	1	1	1	0	28	549	0	1	0
274	1	4	2	0	28	549	0	1	0
274	2	2	1	0	28	549	0	1	0
274	2	5	3	0	28	549	0	1	0
274	3	3	1	0	28	549	0	1	0
274	3	6	3	0	28	549	0	1	0
275	1	1	1	0	28	549	0	1	0
275	1	4	2	0	28	549	0	1	0
275	2	2	1	0	28	549	0	1	0
275	2	5	3	0	28	549	0	1	0
275	3	3	1	0	28	549	0	1	0
275	3	6	3	0	28	549	0	1	0
276	1	1	1	0	28	549	0	1	0
276	1	4	2	0	28	549	0	1	0
276	2	2	1	0	28	549	0	1	0
276	2	5	3	0	28	549	0	1	0
276	3	3	1	0	28	549	0	1	0
276	3	6	3	0	28	549	0	1	0
277	1	1	1	0	28	549	0	1	0
277	1	4	2	0	28	549	0	1	0
277	2	2	1	0	28	549	0	1	0
277	2	5	3	0	28	549	0	1	0
277	3	3	1	0	28	549	0	1	0
277	3	6	3	0	28	549	0	1	0
278	1	1	1	0	28	549	0	1	0
278	1	4	2	0	28	549	0	1	0
278	2	2	1	0	28	549	0	1	0
278	2	5	3	0	28	549	0	1	0
278	3	3	1	0	28	549	0	1	0
278	3	6	3	0	28	549	0	1	0
279	1	1	1	0	28	549	0	1	0
279	1	4	2	0	28	549	0	1	0
279	2	2	1	0	28	549	0	1	0
279	2	5	3	0	28	549	0	1	0
279	3	3	1	0	28	549	0	1	0
279	3	6	3	0	28	549	0	1	0
280	1	1	1	0	28	549	0	1	0
280	1	4	2	0	28	549	0	1	0
280	2	2	1	0	28	549	0	1	0
280	2	5	3	0	28	549	0	1	0
280	3	3	1	0	28	549	0	1	0
280	3	6	3	0	28	549	0	1	0
281	1	1	1	0	28	549	0	1	0
281	1	4	2	0	28	549	0	1	0
281	2	2	1	0	28	549	0	1	0
281	2	5	3	0	28	549	0	1	0
281	3	3	1	0	28	549	0	1	0
281	3	6	3	0	28	549	0	1	0
282	1	1	1	0	28	549	0	1	0
282	1	4	2	0	28	549	0	1	0
282	2	2	1	0	28	549	0	1	0
282	2	5	3	0	28	549	0	1	0
282	3	3	1	0	28	549	0	1	0
282	3	6	3	0	28	549	0	1	0
283	1	4	2	0	28	549	0	1	0
283	2	2	1	0	28	549	0	1	0
283	2	5	3	0	28	549	0	1	0
283	3	3	1	0	28	549	0	1	0
283	3	6	3	0	28	549	0	1	0
284	1	1	1	0	28	549	0	1	0
284	1	4	2	0	28	549	0	1	0
284	2	2	1	0	28	549	0	1	0
284	2	5	3	0	28	549	0	1	0
284	3	3	1	0	28	549	0	1	0
284	3	6	3	0	28	549	0	1	0
285	1	1	1	0	28	549	0	1	0
285	1	4	2	0	28	549	0	1	0
285	2	2	1	0	28	549	0	1	0
285	2	5	3	0	28	549	0	1	0
285	3	3	1	0	28	549	0	1	0
285	3	6	3	0	28	549	0	1	0
286	1	1	1	0	28	549	0	1	0
286	1	4	2	0	28	549	0	1	0
286	2	2	1	0	28	549	0	1	0
286	2	5	3	0	28	549	0	1	0
286	3	3	1	0	28	549	0	1	0
286	3	6	3	0	28	549	0	1	0
287	1	1	1	0	28	549	0	1	0
287	1	4	2	0	28	549	0	1	0
287	2	2	1	0	28	549	0	1	0
287	2	5	3	0	28	549	0	1	0
287	3	3	1	0	28	549	0	1	0
287	3	6	3	0	28	549	0	1	0
288	1	1	1	0	28	549	0	1	0
288	1	4	2	0	28	549	0	1	0
288	2	2	1	0	28	549	0	1	0
288	2	5	3	0	28	549	0	1	0
288	3	3	1	0	28	549	0	1	0
288	3	6	3	0	28	549	0	1	0
289	1	1	1	0	28	549	0	1	0
289	1	4	2	0	28	549	0	1	0
289	2	2	1	0	28	549	0	1	0
289	2	5	3	0	28	549	0	1	0
289	3	3	1	0	28	549	0	1	0
289	3	6	3	0	28	549	0	1	0
290	1	4	2	0	28	549	0	1	0
290	2	2	1	0	28	549	0	1	0
290	2	5	3	0	28	549	0	1	0
290	3	3	1	0	28	549	0	1	0
290	3	6	3	0	28	549	0	1	0
291	1	1	1	0	28	549	0	1	0
291	1	4	2	0	28	549	0	1	0
291	2	2	1	0	28	549	0	1	0
291	2	5	3	0	28	549	0	1	0
291	3	3	1	0	28	549	0	1	0
291	3	6	3	0	28	549	0	1	0
292	1	1	1	0	28	549	0	1	0
292	1	4	2	0	28	549	0	1	0
292	2	2	1	0	28	549	0	1	0
292	2	5	3	0	28	549	0	1	0
292	3	3	1	0	28	549	0	1	0
292	3	6	3	0	28	549	0	1	0
293	1	1	1	0	28	549	0	1	0
293	1	4	2	0	28	549	0	1	0
293	2	2	1	0	28	549	0	1	0
293	2	5	3	0	28	549	0	1	0
293	3	3	1	0	28	549	0	1	0
293	3	6	3	0	28	549	0	1	0
294	1	1	1	0	28	549	0	1	0
294	1	4	2	0	28	549	0	1	0
294	2	2	1	0	28	549	0	1	0
294	2	5	3	0	28	549	0	1	0
294	3	3	1	0	28	549	0	1	0
294	3	6	3	0	28	549	0	1	0
295	1	1	1	0	28	549	0	1	0
295	1	4	2	0	28	549	0	1	0
295	2	2	1	0	28	549	0	1	0
295	2	5	3	0	28	549	0	1	0
295	3	3	1	0	28	549	0	1	0
295	3	6	3	0	28	549	0	1	0
296	1	1	1	0	28	549	0	1	0
296	1	4	2	0	28	549	0	1	0
296	2	2	1	0	28	549	0	1	0
296	2	5	3	0	28	549	0	1	0
296	3	3	1	0	28	549	0	1	0
296	3	6	3	0	28	549	0	1	0
297	1	1	1	0	28	549	0	1	0
297	1	4	2	0	28	549	0	1	0
297	2	2	1	0	28	549	0	1	0
297	2	5	3	0	28	549	0	1	0
297	3	3	1	0	28	549	0	1	0
297	3	6	3	0	28	549	0	1	0
298	1	1	1	0	28	549	0	1	0
298	1	4	2	0	28	549	0	1	0
298	2	2	1	0	28	549	0	1	0
298	2	5	3	0	28	549	0	1	0
298	3	3	1	0	28	549	0	1	0
298	3	6	3	0	28	549	0	1	0
299	1	1	1	0	28	549	0	1	0
299	1	4	2	0	28	549	0	1	0
299	2	2	1	0	28	549	0	1	0
299	2	5	3	0	28	549	0	1	0
299	3	3	1	0	28	549	0	1	0
299	3	6	3	0	28	549	0	1	0
300	1	1	1	0	28	549	0	1	0
300	1	4	2	0	28	549	0	1	0
300	2	2	1	0	28	549	0	1	0
300	2	5	3	0	28	549	0	1	0
300	3	3	1	0	28	549	0	1	0
300	3	6	3	0	28	549	0	1	0
301	1	1	1	0	28	549	0	1	0
301	1	4	2	0	28	549	0	1	0
301	2	2	1	0	28	549	0	1	0
301	2	5	3	0	28	549	0	1	0
301	3	3	1	0	28	549	0	1	0
301	3	6	3	0	28	549	0	1	0
302	1	1	1	0	28	549	0	1	0
302	1	4	2	0	28	549	0	1	0
302	2	2	1	0	28	549	0	1	0
302	2	5	3	0	28	549	0	1	0
302	3	3	1	0	28	549	0	1	0
302	3	6	3	0	28	549	0	1	0
303	1	1	1	0	28	549	0	1	0
303	1	4	2	0	28	549	0	1	0
303	2	2	1	0	28	549	0	1	0
303	2	5	3	0	28	549	0	1	0
303	3	3	1	0	28	549	0	1	0
303	3	6	3	0	28	549	0	1	0
304	1	1	1	0	28	549	0	1	0
304	1	4	2	0	28	549	0	1	0
304	2	2	1	0	28	549	0	1	0
304	2	5	3	0	28	549	0	1	0
304	3	3	1	0	28	549	0	1	0
304	3	6	3	0	28	549	0	1	0
305	1	1	1	0	28	549	0	1	0
305	1	4	2	0	28	549	0	1	0
305	2	2	1	0	28	549	0	1	0
305	2	5	3	0	28	549	0	1	0
305	3	3	1	0	28	549	0	1	0
305	3	6	3	0	28	549	0	1	0
306	1	1	1	0	28	549	0	1	0
306	1	4	2	0	28	549	0	1	0
306	2	2	1	0	28	549	0	1	0
306	2	5	3	0	28	549	0	1	0
306	3	3	1	0	28	549	0	1	0
306	3	6	3	0	28	549	0	1	0
307	1	1	1	0	28	549	0	1	0
307	1	4	2	0	28	549	0	1	0
307	2	2	1	0	28	549	0	1	0
307	2	5	3	0	28	549	0	1	0
307	3	3	1	0	28	549	0	1	0
307	3	6	3	0	28	549	0	1	0
308	1	1	1	0	28	549	0	1	0
308	1	4	2	0	28	549	0	1	0
308	2	2	1	0	28	549	0	1	0
308	2	5	3	0	28	549	0	1	0
308	3	3	1	0	28	549	0	1	0
308	3	6	3	0	28	549	0	1	0
309	1	1	1	0	28	549	0	1	0
309	1	4	2	0	28	549	0	1	0
309	2	2	1	0	28	549	0	1	0
309	2	5	3	0	28	549	0	1	0
309	3	3	1	0	28	549	0	1	0
309	3	6	3	0	28	549	0	1	0
310	1	1	1	0	28	549	0	1	0
310	1	4	2	0	28	549	0	1	0
310	2	2	1	0	28	549	0	1	0
310	2	5	3	0	28	549	0	1	0
310	3	3	1	0	28	549	0	1	0
310	3	6	3	0	28	549	0	1	0
311	1	1	1	0	28	549	0	1	0
311	1	4	2	0	28	549	0	1	0
311	2	2	1	0	28	549	0	1	0
311	2	5	3	0	28	549	0	1	0
311	3	6	3	0	28	549	0	1	0
312	1	1	1	0	28	549	0	1	0
312	1	4	2	0	28	549	0	1	0
312	2	2	1	0	28	549	0	1	0
312	2	5	3	0	28	549	0	1	0
312	3	3	1	0	28	549	0	1	0
312	3	6	3	0	28	549	0	1	0
313	1	1	1	0	28	549	0	1	0
313	1	4	2	0	28	549	0	1	0
313	2	2	1	0	28	549	0	1	0
313	2	5	3	0	28	549	0	1	0
313	3	3	1	0	28	549	0	1	0
313	3	6	3	0	28	549	0	1	0
314	1	1	1	0	28	549	0	1	0
314	1	4	2	0	28	549	0	1	0
314	2	2	1	0	28	549	0	1	0
314	2	5	3	0	28	549	0	1	0
314	3	3	1	0	28	549	0	1	0
314	3	6	3	0	28	549	0	1	0
315	1	1	1	0	28	549	0	1	0
315	1	4	2	0	28	549	0	1	0
315	2	2	1	0	28	549	0	1	0
315	2	5	3	0	28	549	0	1	0
315	3	3	1	0	28	549	0	1	0
315	3	6	3	0	28	549	0	1	0
316	1	1	1	0	28	549	0	1	0
316	1	4	2	0	28	549	0	1	0
316	2	2	1	0	28	549	0	1	0
316	2	5	3	0	28	549	0	1	0
316	3	3	1	0	28	549	0	1	0
316	3	6	3	0	28	549	0	1	0
317	1	1	1	0	28	549	0	1	0
317	1	4	2	0	28	549	0	1	0
317	2	2	1	0	28	549	0	1	0
317	2	5	3	0	28	549	0	1	0
317	3	3	1	0	28	549	0	1	0
317	3	6	3	0	28	549	0	1	0
318	1	1	1	0	28	549	0	1	0
318	1	4	2	0	28	549	0	1	0
318	2	2	1	0	28	549	0	1	0
318	2	5	3	0	28	549	0	1	0
318	3	6	3	0	28	549	0	1	0
319	1	1	1	0	28	549	0	1	0
319	1	4	2	0	28	549	0	1	0
319	2	2	1	0	28	549	0	1	0
319	2	5	3	0	28	549	0	1	0
319	3	3	1	0	28	549	0	1	0
319	3	6	3	0	28	549	0	1	0
320	1	1	1	0	28	549	0	1	0
320	1	4	2	0	28	549	0	1	0
320	2	2	1	0	28	549	0	1	0
320	2	5	3	0	28	549	0	1	0
320	3	3	1	0	28	549	0	1	0
320	3	6	3	0	28	549	0	1	0
321	1	1	1	0	28	549	0	1	0
321	1	4	2	0	28	549	0	1	0
321	2	2	1	0	28	549	0	1	0
321	2	5	3	0	28	549	0	1	0
321	3	3	1	0	28	549	0	1	0
321	3	6	3	0	28	549	0	1	0
322	1	1	1	0	28	549	0	1	0
322	1	4	2	0	28	549	0	1	0
322	2	2	1	0	28	549	0	1	0
322	2	5	3	0	28	549	0	1	0
322	3	3	1	0	28	549	0	1	0
322	3	6	3	0	28	549	0	1	0
323	1	1	1	0	28	549	0	1	0
323	1	4	2	0	28	549	0	1	0
323	2	2	1	0	28	549	0	1	0
323	2	5	3	0	28	549	0	1	0
323	3	3	1	0	28	549	0	1	0
323	3	6	3	0	28	549	0	1	0
324	1	1	1	0	28	549	0	1	0
324	1	4	2	0	28	549	0	1	0
324	2	2	1	0	28	549	0	1	0
324	2	5	3	0	28	549	0	1	0
324	3	3	1	0	28	549	0	1	0
324	3	6	3	0	28	549	0	1	0
325	1	1	1	0	28	549	0	1	0
325	1	4	2	0	28	549	0	1	0
325	2	2	1	0	28	549	0	1	0
325	2	5	3	0	28	549	0	1	0
325	3	3	1	0	28	549	0	1	0
325	3	6	3	0	28	549	0	1	0
326	1	1	1	0	28	549	0	1	0
326	1	4	2	0	28	549	0	1	0
326	2	2	1	0	28	549	0	1	0
326	2	5	3	0	28	549	0	1	0
326	3	3	1	0	28	549	0	1	0
326	3	6	3	0	28	549	0	1	0
327	1	1	1	0	28	549	0	1	0
327	1	4	2	0	28	549	0	1	0
327	2	2	1	0	28	549	0	1	0
327	2	5	3	0	28	549	0	1	0
327	3	3	1	0	28	549	0	1	0
327	3	6	3	0	28	549	0	1	0
328	1	1	1	0	28	549	0	1	0
328	1	4	2	0	28	549	0	1	0
328	2	2	1	0	28	549	0	1	0
328	2	5	3	0	28	549	0	1	0
328	3	3	1	0	28	549	0	1	0
328	3	6	3	0	28	549	0	1	0
329	1	1	1	0	28	549	0	1	0
329	1	4	2	0	28	549	0	1	0
329	2	2	1	0	28	549	0	1	0
329	2	5	3	0	28	549	0	1	0
329	3	3	1	0	28	549	0	1	0
329	3	6	3	0	28	549	0	1	0
330	1	1	1	0	28	549	0	1	0
330	1	4	2	0	28	549	0	1	0
330	2	2	1	0	28	549	0	1	0
330	2	5	3	0	28	549	0	1	0
330	3	3	1	0	28	549	0	1	0
330	3	6	3	0	28	549	0	1	0
331	1	1	1	0	28	549	0	1	0
331	1	4	2	0	28	549	0	1	0
331	2	2	1	0	28	549	0	1	0
331	2	5	3	0	28	549	0	1	0
331	3	3	1	0	28	549	0	1	0
331	3	6	3	0	28	549	0	1	0
332	1	1	1	0	28	549	0	1	0
332	1	4	2	0	28	549	0	1	0
332	2	2	1	0	28	549	0	1	0
332	2	5	3	0	28	549	0	1	0
332	3	3	1	0	28	549	0	1	0
332	3	6	3	0	28	549	0	1	0
333	1	1	1	0	28	549	0	1	0
333	1	4	2	0	28	549	0	1	0
333	2	2	1	0	28	549	0	1	0
333	2	5	3	0	28	549	0	1	0
333	3	3	1	0	28	549	0	1	0
333	3	6	3	0	28	549	0	1	0
334	1	1	1	0	28	549	0	1	0
334	1	4	2	0	28	549	0	1	0
334	2	2	1	0	28	549	0	1	0
334	2	5	3	0	28	549	0	1	0
334	3	3	1	0	28	549	0	1	0
334	3	6	3	0	28	549	0	1	0
335	1	1	1	0	28	549	0	1	0
335	1	4	2	0	28	549	0	1	0
335	2	2	1	0	28	549	0	1	0
335	2	5	3	0	28	549	0	1	0
335	3	3	1	0	28	549	0	1	0
335	3	6	3	0	28	549	0	1	0
336	1	1	1	0	28	549	0	1	0
336	1	4	2	0	28	549	0	1	0
336	2	2	1	0	28	549	0	1	0
336	2	5	3	0	28	549	0	1	0
336	3	3	1	0	28	549	0	1	0
336	3	6	3	0	28	549	0	1	0
337	1	1	1	0	28	549	0	1	0
337	1	4	2	0	28	549	0	1	0
337	2	2	1	0	28	549	0	1	0
337	2	5	3	0	28	549	0	1	0
337	3	3	1	0	28	549	0	1	0
337	3	6	3	0	28	549	0	1	0
338	1	1	1	0	28	549	0	1	0
338	1	4	2	0	28	549	0	1	0
338	2	2	1	0	28	549	0	1	0
338	2	5	3	0	28	549	0	1	0
338	3	3	1	0	28	549	0	1	0
338	3	6	3	0	28	549	0	1	0
339	1	1	1	0	28	549	0	1	0
339	1	4	2	0	28	549	0	1	0
339	2	2	1	0	28	549	0	1	0
339	2	5	3	0	28	549	0	1	0
339	3	3	1	0	28	549	0	1	0
339	3	6	3	0	28	549	0	1	0
340	1	1	1	0	28	549	0	1	0
340	1	4	2	0	28	549	0	1	0
340	2	2	1	0	28	549	0	1	0
340	2	5	3	0	28	549	0	1	0
340	3	3	1	0	28	549	0	1	0
340	3	6	3	0	28	549	0	1	0
341	1	1	1	0	28	549	0	1	0
341	1	4	2	0	28	549	0	1	0
341	2	2	1	0	28	549	0	1	0
341	2	5	3	0	28	549	0	1	0
341	3	6	3	0	28	549	0	1	0
342	1	1	1	0	28	549	0	1	0
342	1	4	2	0	28	549	0	1	0
342	2	2	1	0	28	549	0	1	0
342	2	5	3	0	28	549	0	1	0
342	3	3	1	0	28	549	0	1	0
342	3	6	3	0	28	549	0	1	0
343	1	1	1	0	28	549	0	1	0
343	1	4	2	0	28	549	0	1	0
343	2	2	1	0	28	549	0	1	0
343	2	5	3	0	28	549	0	1	0
343	3	3	1	0	28	549	0	1	0
343	3	6	3	0	28	549	0	1	0
344	1	1	1	0	28	549	0	1	0
344	1	4	2	0	28	549	0	1	0
344	2	2	1	0	28	549	0	1	0
344	2	5	3	0	28	549	0	1	0
344	3	3	1	0	28	549	0	1	0
344	3	6	3	0	28	549	0	1	0
345	1	1	1	0	28	549	0	1	0
345	1	4	2	0	28	549	0	1	0
345	2	2	1	0	28	549	0	1	0
345	2	5	3	0	28	549	0	1	0
345	3	3	1	0	28	549	0	1	0
345	3	6	3	0	28	549	0	1	0
346	1	1	1	0	28	549	0	1	0
346	1	4	2	0	28	549	0	1	0
346	2	2	1	0	28	549	0	1	0
346	2	5	3	0	28	549	0	1	0
346	3	3	1	0	28	549	0	1	0
346	3	6	3	0	28	549	0	1	0
347	1	1	1	0	28	549	0	1	0
347	1	4	2	0	28	549	0	1	0
347	2	2	1	0	28	549	0	1	0
347	2	5	3	0	28	549	0	1	0
347	3	3	1	0	28	549	0	1	0
347	3	6	3	0	28	549	0	1	0
348	1	1	1	0	28	549	0	1	0
348	1	4	2	0	28	549	0	1	0
348	2	2	1	0	28	549	0	1	0
348	2	5	3	0	28	549	0	1	0
348	3	6	3	0	28	549	0	1	0
349	1	1	1	0	28	549	0	1	0
349	1	4	2	0	28	549	0	1	0
349	2	2	1	0	28	549	0	1	0
349	2	5	3	0	28	549	0	1	0
349	3	3	1	0	28	549	0	1	0
349	3	6	3	0	28	549	0	1	0
350	1	1	1	0	28	549	0	1	0
350	1	4	2	0	28	549	0	1	0
350	2	2	1	0	28	549	0	1	0
350	2	5	3	0	28	549	0	1	0
350	3	3	1	0	28	549	0	1	0
350	3	6	3	0	28	549	0	1	0
351	1	1	1	0	28	549	0	1	0
351	1	4	2	0	28	549	0	1	0
351	2	2	1	0	28	549	0	1	0
351	2	5	3	0	28	549	0	1	0
351	3	3	1	0	28	549	0	1	0
351	3	6	3	0	28	549	0	1	0
352	1	1	1	0	28	549	0	1	0
352	1	4	2	0	28	549	0	1	0
352	2	2	1	0	28	549	0	1	0
352	2	5	3	0	28	549	0	1	0
352	3	3	1	0	28	549	0	1	0
352	3	6	3	0	28	549	0	1	0
353	1	1	1	0	28	549	0	1	0
353	1	4	2	0	28	549	0	1	0
353	2	2	1	0	28	549	0	1	0
353	2	5	3	0	28	549	0	1	0
353	3	3	1	0	28	549	0	1	0
353	3	6	3	0	28	549	0	1	0
354	1	1	1	0	28	549	0	1	0
354	1	4	2	0	28	549	0	1	0
354	2	2	1	0	28	549	0	1	0
354	2	5	3	0	28	549	0	1	0
354	3	3	1	0	28	549	0	1	0
354	3	6	3	0	28	549	0	1	0
355	1	1	1	0	28	549	0	1	0
355	1	4	2	0	28	549	0	1	0
355	2	2	1	0	28	549	0	1	0
355	2	5	3	0	28	549	0	1	0
355	3	3	1	0	28	549	0	1	0
355	3	6	3	0	28	549	0	1	0
356	1	1	1	0	28	549	0	1	0
356	1	4	2	0	28	549	0	1	0
356	2	2	1	0	28	549	0	1	0
356	2	5	3	0	28	549	0	1	0
356	3	3	1	0	28	549	0	1	0
356	3	6	3	0	28	549	0	1	0
357	1	1	1	0	28	549	0	1	0
357	1	4	2	0	28	549	0	1	0
357	2	2	1	0	28	549	0	1	0
357	2	5	3	0	28	549	0	1	0
357	3	6	3	0	28	549	0	1	0
358	1	1	1	0	28	549	0	1	0
358	1	4	2	0	28	549	0	1	0
358	2	2	1	0	28	549	0	1	0
358	2	5	3	0	28	549	0	1	0
358	3	3	1	0	28	549	0	1	0
358	3	6	3	0	28	549	0	1	0
359	1	1	1	0	28	549	0	1	0
359	1	4	2	0	28	549	0	1	0
359	2	2	1	0	28	549	0	1	0
359	2	5	3	0	28	549	0	1	0
359	3	3	1	0	28	549	0	1	0
359	3	6	3	0	28	549	0	1	0
360	1	1	1	0	28	549	0	1	0
360	1	4	2	0	28	549	0	1	0
360	2	2	1	0	28	549	0	1	0
360	2	5	3	0	28	549	0	1	0
360	3	3	1	0	28	549	0	1	0
360	3	6	3	0	28	549	0	1	0
361	1	1	1	0	28	549	0	1	0
361	1	4	2	0	28	549	0	1	0
361	2	2	1	0	28	549	0	1	0
361	2	5	3	0	28	549	0	1	0
361	3	3	1	0	28	549	0	1	0
361	3	6	3	0	28	549	0	1	0
362	1	1	1	0	28	549	0	1	0
362	1	4	2	0	28	549	0	1	0
362	2	2	1	0	28	549	0	1	0
362	2	5	3	0	28	549	0	1	0
362	3	3	1	0	28	549	0	1	0
362	3	6	3	0	28	549	0	1	0
363	1	1	1	0	28	549	0	1	0
363	1	4	2	0	28	549	0	1	0
363	2	2	1	0	28	549	0	1	0
363	2	5	3	0	28	549	0	1	0
363	3	3	1	0	28	549	0	1	0
363	3	6	3	0	28	549	0	1	0
364	1	1	1	0	28	549	0	1	0
364	1	4	2	0	28	549	0	1	0
364	2	2	1	0	28	549	0	1	0
364	2	5	3	0	28	549	0	1	0
